order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-109106,2025-10-02,Cedar & Co. Furniture,British Columbia,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-109107,2025-09-22,Kingston Print Works,Texas,Support Plan (Monthly),Services,8,450.0,3600.0,Pending
PB-109108,2025-10-07,Lakeshore Medical Supply,Alberta,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-109109,2025-11-24,Prairie Wind Farms,Illinois,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-109110,2025-12-14,Summit Auto Parts,New York,Implementation Day,Services,9,1800.0,16200.0,Refunded
PB-109111,2025-06-18,Kingston Print Works,Manitoba,API Add-on,Software,8,99.0,792.0,Pending
PB-109112,2025-10-02,Cedar & Co. Furniture,New York,Data Migration,Services,2,2400.0,4800.0,Pending
PB-109113,2025-12-11,Cedar & Co. Furniture,Illinois,Support Plan (Monthly),Services,11,450.0,4950.0,Refunded
PB-109114,2025-02-07,Lakeshore Medical Supply,Illinois,Training Seat,Services,8,275.0,2200.0,Pending
PB-109115,2025-09-26,Maple Ridge Distribution,Alberta,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-109116,2025-12-16,Birchwood Interiors,Quebec,API Add-on,Software,11,99.0,1089.0,Pending
PB-109117,2025-05-28,Silverline Freight,Manitoba,Implementation Day,Services,10,1800.0,18000.0,Paid
PB-109118,2025-08-06,Silverline Freight,Alberta,Label Printer,Hardware,8,185.5,1484.0,Refunded
PB-109119,2025-01-11,Summit Auto Parts,Alberta,Training Seat,Services,1,275.0,275.0,Paid
PB-109120,2025-04-29,Maple Ridge Distribution,Manitoba,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-109121,2025-07-15,Harbourfront Textiles,Ontario,Training Seat,Services,6,275.0,1650.0,Refunded
PB-109122,2025-12-16,Harbourfront Textiles,Ontario,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-109123,2025-02-01,Granite Peak Tools,New York,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-109124,2025-10-07,Birchwood Interiors,Alberta,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-109125,2025-11-09,Summit Auto Parts,Ontario,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-109126,2025-01-21,Maple Ridge Distribution,Illinois,Data Migration,Services,9,2400.0,21600.0,Paid
PB-109127,2025-08-30,Maple Ridge Distribution,Illinois,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-109128,2025-01-04,Maple Ridge Distribution,Illinois,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-109129,2025-03-02,Summit Auto Parts,Alberta,API Add-on,Software,8,99.0,792.0,Pending
PB-109130,2025-09-30,Summit Auto Parts,Texas,Training Seat,Services,1,275.0,275.0,Pending
PB-109131,2025-02-08,Granite Peak Tools,New York,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-109132,2025-09-14,Prairie Wind Farms,Quebec,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-109133,2025-01-21,Northwind Logistics,British Columbia,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-109134,2025-07-14,Maple Ridge Distribution,British Columbia,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-109135,2025-04-16,Maple Ridge Distribution,Manitoba,Label Printer,Hardware,3,185.5,556.5,Pending
PB-109136,2025-12-03,Blue Heron Foods,Ontario,Training Seat,Services,8,275.0,2200.0,Pending
PB-109137,2025-08-12,Kingston Print Works,Texas,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-109138,2025-03-22,Silverline Freight,Manitoba,Implementation Day,Services,11,1800.0,19800.0,Refunded
PB-109139,2025-09-10,Harbourfront Textiles,Illinois,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-109140,2025-07-01,Kingston Print Works,Alberta,Data Migration,Services,7,2400.0,16800.0,Paid
PB-109141,2025-08-04,Granite Peak Tools,Texas,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-109142,2025-12-31,Cedar & Co. Furniture,Quebec,Training Seat,Services,6,275.0,1650.0,Paid
PB-109143,2025-07-06,Kingston Print Works,Illinois,Implementation Day,Services,4,1800.0,7200.0,Refunded
PB-109144,2025-02-25,Kingston Print Works,New York,API Add-on,Software,6,99.0,594.0,Pending
PB-109145,2025-10-13,Silverline Freight,Texas,Data Migration,Services,7,2400.0,16800.0,Refunded
PB-109146,2025-12-28,Northwind Logistics,Manitoba,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-109147,2025-01-22,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-109148,2025-06-30,Cedar & Co. Furniture,British Columbia,Workflow Platform License,Software,9,1200.0,10800.0,Refunded
PB-109149,2025-07-31,Lakeshore Medical Supply,New York,Label Printer,Hardware,6,185.5,1113.0,Pending
PB-109150,2025-08-10,Blue Heron Foods,Illinois,API Add-on,Software,8,99.0,792.0,Pending
PB-109151,2025-01-03,Summit Auto Parts,Texas,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-109152,2025-12-14,Kingston Print Works,New York,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-109153,2025-02-21,Prairie Wind Farms,Alberta,API Add-on,Software,11,99.0,1089.0,Refunded
PB-109154,2025-05-22,Harbourfront Textiles,Quebec,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-109155,2025-11-29,Maple Ridge Distribution,British Columbia,Implementation Day,Services,2,1800.0,3600.0,Pending
PB-109156,2025-01-12,Harbourfront Textiles,Alberta,Data Migration,Services,9,2400.0,21600.0,Paid
PB-109157,2025-08-02,Kingston Print Works,Ontario,Warehouse Scanner,Hardware,9,320.0,2880.0,Pending
PB-109158,2025-01-16,Silverline Freight,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-109159,2025-06-25,Prairie Wind Farms,Ontario,Training Seat,Services,11,275.0,3025.0,Paid
PB-109160,2025-07-12,Kingston Print Works,British Columbia,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-109161,2025-10-17,Silverline Freight,Ontario,Training Seat,Services,2,275.0,550.0,Paid
PB-109162,2025-05-10,Kingston Print Works,Quebec,Training Seat,Services,9,275.0,2475.0,Pending
PB-109163,2025-09-23,Blue Heron Foods,Illinois,API Add-on,Software,10,99.0,990.0,Paid
PB-109164,2025-09-26,Harbourfront Textiles,Texas,Implementation Day,Services,2,1800.0,3600.0,Refunded
PB-109165,2025-07-08,Lakeshore Medical Supply,Manitoba,Support Plan (Monthly),Services,9,450.0,4050.0,Refunded
PB-109166,2025-11-16,Blue Heron Foods,Ontario,Support Plan (Monthly),Services,6,450.0,2700.0,Pending
PB-109167,2025-02-22,Harbourfront Textiles,Alberta,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-109168,2025-11-20,Maple Ridge Distribution,Ontario,Warehouse Scanner,Hardware,6,320.0,1920.0,Pending
PB-109169,2025-03-11,Silverline Freight,British Columbia,Label Printer,Hardware,2,185.5,371.0,Paid
PB-109170,2025-05-19,Cedar & Co. Furniture,New York,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-109171,2025-11-02,Maple Ridge Distribution,Manitoba,API Add-on,Software,11,99.0,1089.0,Paid
PB-109172,2025-07-01,Cedar & Co. Furniture,Manitoba,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-109173,2025-03-13,Prairie Wind Farms,Quebec,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-109174,2025-09-24,Granite Peak Tools,Manitoba,Training Seat,Services,7,275.0,1925.0,Paid
PB-109175,2025-07-19,Prairie Wind Farms,Ontario,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-109176,2025-01-10,Kingston Print Works,New York,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-109177,2025-09-16,Kingston Print Works,British Columbia,Training Seat,Services,11,275.0,3025.0,Paid
PB-109178,2025-11-14,Granite Peak Tools,New York,Label Printer,Hardware,4,185.5,742.0,Paid
PB-109179,2025-02-19,Lakeshore Medical Supply,Alberta,Warehouse Scanner,Hardware,3,320.0,960.0,Refunded
PB-109180,2025-12-18,Birchwood Interiors,Alberta,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-109181,2025-07-15,Blue Heron Foods,Texas,Data Migration,Services,7,2400.0,16800.0,Pending
PB-109182,2025-02-09,Northwind Logistics,Quebec,Support Plan (Monthly),Services,9,450.0,4050.0,Pending
PB-109183,2025-05-05,Harbourfront Textiles,Quebec,Data Migration,Services,12,2400.0,28800.0,Paid
PB-109184,2025-03-05,Northwind Logistics,Quebec,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-109185,2025-07-04,Summit Auto Parts,Alberta,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-109186,2025-03-14,Northwind Logistics,Illinois,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-109187,2025-07-09,Northwind Logistics,New York,Data Migration,Services,3,2400.0,7200.0,Pending
PB-109188,2025-08-10,Lakeshore Medical Supply,Manitoba,Data Migration,Services,1,2400.0,2400.0,Paid
PB-109189,2025-08-19,Cedar & Co. Furniture,New York,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-109190,2025-10-11,Blue Heron Foods,Manitoba,Implementation Day,Services,8,1800.0,14400.0,Pending
PB-109191,2025-02-07,Northwind Logistics,Manitoba,Label Printer,Hardware,3,185.5,556.5,Paid
PB-109192,2025-12-27,Summit Auto Parts,Quebec,Label Printer,Hardware,5,185.5,927.5,Paid
PB-109193,2025-10-24,Granite Peak Tools,New York,Workflow Platform License,Software,7,1200.0,8400.0,Refunded
PB-109194,2025-10-13,Summit Auto Parts,Quebec,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-109195,2025-08-06,Kingston Print Works,New York,Warehouse Scanner,Hardware,9,320.0,2880.0,Refunded
PB-109196,2025-04-22,Silverline Freight,Ontario,Training Seat,Services,5,275.0,1375.0,Paid
PB-109197,2025-06-12,Birchwood Interiors,British Columbia,Training Seat,Services,6,275.0,1650.0,Pending
PB-109198,2025-07-20,Blue Heron Foods,British Columbia,API Add-on,Software,12,99.0,1188.0,Paid
PB-109199,2025-10-17,Prairie Wind Farms,British Columbia,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-109200,2025-09-04,Birchwood Interiors,Quebec,API Add-on,Software,12,99.0,1188.0,Refunded
PB-109201,2025-04-01,Lakeshore Medical Supply,Texas,Warehouse Scanner,Hardware,1,320.0,320.0,Pending
PB-109202,2025-12-16,Silverline Freight,Manitoba,Workflow Platform License,Software,9,1200.0,10800.0,Pending
PB-109203,2025-09-30,Blue Heron Foods,Texas,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-109204,2025-05-07,Kingston Print Works,Texas,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-109205,2025-03-18,Blue Heron Foods,Quebec,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-109206,2025-06-18,Summit Auto Parts,Texas,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-109207,2025-07-27,Harbourfront Textiles,Quebec,Data Migration,Services,4,2400.0,9600.0,Paid
PB-109208,2025-08-01,Prairie Wind Farms,Ontario,Warehouse Scanner,Hardware,5,320.0,1600.0,Refunded
PB-109209,2025-09-11,Northwind Logistics,British Columbia,Label Printer,Hardware,5,185.5,927.5,Refunded
PB-109210,2025-06-24,Maple Ridge Distribution,Quebec,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-109211,2025-02-24,Lakeshore Medical Supply,Alberta,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-109212,2025-12-09,Silverline Freight,New York,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-109213,2025-07-26,Silverline Freight,Alberta,Training Seat,Services,8,275.0,2200.0,Pending
PB-109214,2025-10-20,Harbourfront Textiles,Ontario,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-109215,2025-10-26,Prairie Wind Farms,Ontario,API Add-on,Software,4,99.0,396.0,Paid
PB-109216,2025-01-23,Lakeshore Medical Supply,New York,Support Plan (Monthly),Services,1,450.0,450.0,Refunded
PB-109217,2025-04-12,Silverline Freight,British Columbia,API Add-on,Software,1,99.0,99.0,Paid
PB-109218,2025-08-19,Prairie Wind Farms,Manitoba,Workflow Platform License,Software,11,1200.0,13200.0,Paid
PB-109219,2025-08-23,Summit Auto Parts,Ontario,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-109220,2025-02-28,Silverline Freight,Manitoba,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-109221,2025-05-12,Summit Auto Parts,Alberta,Workflow Platform License,Software,2,1200.0,2400.0,Pending
PB-109222,2025-10-13,Cedar & Co. Furniture,Alberta,API Add-on,Software,1,99.0,99.0,Pending
PB-109223,2025-01-09,Kingston Print Works,Illinois,Data Migration,Services,10,2400.0,24000.0,Paid
PB-109224,2025-02-20,Granite Peak Tools,Quebec,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-109225,2025-01-11,Silverline Freight,Ontario,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-109226,2025-03-23,Prairie Wind Farms,Manitoba,Warehouse Scanner,Hardware,9,320.0,2880.0,Paid
PB-109227,2025-09-24,Prairie Wind Farms,Texas,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-109228,2025-04-02,Summit Auto Parts,Alberta,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-109229,2025-05-26,Silverline Freight,Illinois,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-109230,2025-04-18,Cedar & Co. Furniture,New York,Workflow Platform License,Software,11,1200.0,13200.0,Paid
PB-109231,2025-10-28,Harbourfront Textiles,British Columbia,Implementation Day,Services,11,1800.0,19800.0,Refunded
PB-109232,2025-07-24,Lakeshore Medical Supply,Texas,Training Seat,Services,11,275.0,3025.0,Pending
PB-109233,2025-02-02,Lakeshore Medical Supply,Quebec,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-109234,2025-01-15,Silverline Freight,New York,Implementation Day,Services,8,1800.0,14400.0,Refunded
PB-109235,2025-12-17,Blue Heron Foods,Ontario,Workflow Platform License,Software,11,1200.0,13200.0,Paid
PB-109236,2025-04-06,Summit Auto Parts,British Columbia,Training Seat,Services,12,275.0,3300.0,Paid
PB-109237,2025-10-14,Summit Auto Parts,British Columbia,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-109238,2025-07-15,Harbourfront Textiles,Manitoba,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-109239,2025-07-30,Northwind Logistics,Quebec,Label Printer,Hardware,2,185.5,371.0,Pending
PB-109240,2025-08-24,Summit Auto Parts,Alberta,Support Plan (Monthly),Services,7,450.0,3150.0,Pending
PB-109241,2025-09-22,Prairie Wind Farms,New York,Training Seat,Services,3,275.0,825.0,Paid
PB-109242,2025-10-16,Summit Auto Parts,Quebec,Data Migration,Services,8,2400.0,19200.0,Paid
PB-109243,2025-09-30,Lakeshore Medical Supply,Manitoba,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-109244,2025-11-22,Northwind Logistics,Alberta,Data Migration,Services,5,2400.0,12000.0,Paid
PB-109245,2025-02-06,Harbourfront Textiles,Quebec,API Add-on,Software,9,99.0,891.0,Paid
PB-109246,2025-06-14,Lakeshore Medical Supply,New York,Workflow Platform License,Software,7,1200.0,8400.0,Paid
PB-109247,2025-04-17,Northwind Logistics,Illinois,Label Printer,Hardware,4,185.5,742.0,Paid
PB-109248,2025-07-05,Summit Auto Parts,Ontario,Training Seat,Services,12,275.0,3300.0,Pending
PB-109249,2025-02-10,Silverline Freight,Texas,Data Migration,Services,11,2400.0,26400.0,Paid
PB-109250,2025-03-19,Harbourfront Textiles,Quebec,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-109251,2025-02-13,Granite Peak Tools,Manitoba,Warehouse Scanner,Hardware,5,320.0,1600.0,Pending
PB-109252,2025-10-08,Summit Auto Parts,British Columbia,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-109253,2025-05-25,Kingston Print Works,British Columbia,Warehouse Scanner,Hardware,10,320.0,3200.0,Pending
PB-109254,2025-10-15,Blue Heron Foods,Texas,Workflow Platform License,Software,11,1200.0,13200.0,Refunded
PB-109255,2025-11-03,Granite Peak Tools,Texas,Data Migration,Services,1,2400.0,2400.0,Paid
PB-109256,2025-06-09,Lakeshore Medical Supply,Texas,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-109257,2025-01-25,Harbourfront Textiles,New York,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-109258,2025-08-19,Cedar & Co. Furniture,Manitoba,Data Migration,Services,11,2400.0,26400.0,Refunded
PB-109259,2025-02-13,Northwind Logistics,Quebec,Label Printer,Hardware,4,185.5,742.0,Paid
PB-109260,2025-01-08,Northwind Logistics,New York,Label Printer,Hardware,1,185.5,185.5,Paid
PB-109261,2025-11-01,Lakeshore Medical Supply,Texas,Training Seat,Services,10,275.0,2750.0,Pending
PB-109262,2025-06-02,Silverline Freight,Ontario,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-109263,2025-05-03,Cedar & Co. Furniture,Alberta,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-109264,2025-08-20,Granite Peak Tools,Quebec,Label Printer,Hardware,12,185.5,2226.0,Pending
PB-109265,2025-08-08,Lakeshore Medical Supply,Alberta,Support Plan (Monthly),Services,9,450.0,4050.0,Refunded
PB-109266,2025-02-19,Silverline Freight,Illinois,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-109267,2025-04-15,Maple Ridge Distribution,Manitoba,Training Seat,Services,2,275.0,550.0,Paid
PB-109268,2025-01-30,Summit Auto Parts,Illinois,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-109269,2025-01-24,Silverline Freight,Texas,Data Migration,Services,8,2400.0,19200.0,Refunded
PB-109270,2025-09-03,Cedar & Co. Furniture,Texas,Training Seat,Services,10,275.0,2750.0,Paid
PB-109271,2025-05-08,Blue Heron Foods,Alberta,API Add-on,Software,8,99.0,792.0,Pending
PB-109272,2025-12-29,Maple Ridge Distribution,New York,Data Migration,Services,5,2400.0,12000.0,Paid
PB-109273,2025-04-12,Summit Auto Parts,British Columbia,API Add-on,Software,4,99.0,396.0,Paid
PB-109274,2025-07-18,Granite Peak Tools,Quebec,Workflow Platform License,Software,1,1200.0,1200.0,Refunded
PB-109275,2025-03-21,Cedar & Co. Furniture,Ontario,Training Seat,Services,7,275.0,1925.0,Paid
PB-109276,2025-03-06,Granite Peak Tools,Ontario,Support Plan (Monthly),Services,9,450.0,4050.0,Refunded
PB-109277,2025-10-23,Summit Auto Parts,Ontario,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-109278,2025-03-24,Kingston Print Works,Illinois,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-109279,2025-09-06,Cedar & Co. Furniture,Quebec,Support Plan (Monthly),Services,5,450.0,2250.0,Refunded
PB-109280,2025-09-08,Silverline Freight,Quebec,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-109281,2025-01-30,Maple Ridge Distribution,Quebec,API Add-on,Software,2,99.0,198.0,Paid
PB-109282,2025-04-17,Summit Auto Parts,Illinois,Support Plan (Monthly),Services,9,450.0,4050.0,Pending
PB-109283,2025-07-13,Lakeshore Medical Supply,Texas,Warehouse Scanner,Hardware,5,320.0,1600.0,Refunded
PB-109284,2025-07-12,Northwind Logistics,British Columbia,Training Seat,Services,1,275.0,275.0,Paid
PB-109285,2025-07-30,Prairie Wind Farms,New York,Data Migration,Services,4,2400.0,9600.0,Refunded
PB-109286,2025-12-20,Lakeshore Medical Supply,Manitoba,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-109287,2025-03-31,Blue Heron Foods,Alberta,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-109288,2025-12-12,Harbourfront Textiles,New York,Data Migration,Services,7,2400.0,16800.0,Refunded
PB-109289,2025-06-30,Northwind Logistics,Quebec,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-109290,2025-09-10,Lakeshore Medical Supply,British Columbia,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-109291,2025-03-13,Harbourfront Textiles,New York,Support Plan (Monthly),Services,9,450.0,4050.0,Pending
PB-109292,2025-05-30,Cedar & Co. Furniture,Quebec,Label Printer,Hardware,7,185.5,1298.5,Pending
PB-109293,2025-01-08,Blue Heron Foods,British Columbia,Implementation Day,Services,12,1800.0,21600.0,Refunded
PB-109294,2025-09-17,Cedar & Co. Furniture,Ontario,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-109295,2025-09-28,Prairie Wind Farms,British Columbia,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-109296,2025-01-26,Summit Auto Parts,Quebec,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-109297,2025-04-01,Summit Auto Parts,Manitoba,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-109298,2025-11-05,Harbourfront Textiles,Texas,API Add-on,Software,9,99.0,891.0,Refunded
PB-109299,2025-11-10,Kingston Print Works,New York,Workflow Platform License,Software,1,1200.0,1200.0,Refunded
PB-109300,2025-06-09,Lakeshore Medical Supply,Illinois,API Add-on,Software,8,99.0,792.0,Refunded
PB-109301,2025-11-21,Granite Peak Tools,Texas,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-109302,2025-09-25,Cedar & Co. Furniture,Ontario,Training Seat,Services,6,275.0,1650.0,Paid
PB-109303,2025-07-20,Harbourfront Textiles,Quebec,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-109304,2025-10-22,Prairie Wind Farms,Alberta,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-109305,2025-03-09,Kingston Print Works,Quebec,Workflow Platform License,Software,12,1200.0,14400.0,Pending
PB-109306,2025-08-04,Maple Ridge Distribution,Illinois,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-109307,2025-12-05,Summit Auto Parts,Manitoba,Support Plan (Monthly),Services,4,450.0,1800.0,Pending
PB-109308,2025-05-06,Northwind Logistics,Alberta,Support Plan (Monthly),Services,11,450.0,4950.0,Refunded
PB-109309,2025-08-16,Prairie Wind Farms,New York,Data Migration,Services,8,2400.0,19200.0,Paid
PB-109310,2025-06-26,Birchwood Interiors,Quebec,Training Seat,Services,3,275.0,825.0,Paid
PB-109311,2025-10-06,Granite Peak Tools,Ontario,Training Seat,Services,10,275.0,2750.0,Refunded
PB-109312,2025-04-29,Birchwood Interiors,Alberta,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-109313,2025-10-04,Lakeshore Medical Supply,Texas,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-109314,2025-12-19,Kingston Print Works,Ontario,API Add-on,Software,7,99.0,693.0,Pending
PB-109315,2025-04-13,Lakeshore Medical Supply,Alberta,Implementation Day,Services,10,1800.0,18000.0,Paid
PB-109316,2025-11-08,Maple Ridge Distribution,Texas,Training Seat,Services,3,275.0,825.0,Paid
PB-109317,2025-09-19,Summit Auto Parts,Manitoba,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-109318,2025-12-21,Prairie Wind Farms,New York,API Add-on,Software,3,99.0,297.0,Paid
PB-109319,2025-09-02,Granite Peak Tools,British Columbia,Training Seat,Services,5,275.0,1375.0,Paid
PB-109320,2025-02-19,Blue Heron Foods,British Columbia,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-109321,2025-12-30,Northwind Logistics,New York,API Add-on,Software,3,99.0,297.0,Paid
PB-109322,2025-09-08,Prairie Wind Farms,Quebec,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-109323,2025-09-02,Birchwood Interiors,Quebec,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-109324,2025-12-04,Blue Heron Foods,Manitoba,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-109325,2025-07-02,Cedar & Co. Furniture,Manitoba,Training Seat,Services,4,275.0,1100.0,Paid
PB-109326,2025-03-19,Cedar & Co. Furniture,Illinois,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-109327,2025-07-17,Blue Heron Foods,Manitoba,Workflow Platform License,Software,3,1200.0,3600.0,Refunded
PB-109328,2025-11-20,Silverline Freight,Texas,Training Seat,Services,7,275.0,1925.0,Paid
PB-109329,2025-08-01,Birchwood Interiors,British Columbia,Label Printer,Hardware,3,185.5,556.5,Refunded
PB-109330,2025-01-25,Lakeshore Medical Supply,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Refunded
PB-109331,2025-11-02,Silverline Freight,Illinois,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-109332,2025-11-08,Cedar & Co. Furniture,Texas,Data Migration,Services,1,2400.0,2400.0,Paid
PB-109333,2025-01-10,Cedar & Co. Furniture,Texas,Workflow Platform License,Software,6,1200.0,7200.0,Refunded
PB-109334,2025-12-30,Maple Ridge Distribution,Texas,Warehouse Scanner,Hardware,7,320.0,2240.0,Pending
PB-109335,2025-02-20,Maple Ridge Distribution,Alberta,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-109336,2025-07-30,Maple Ridge Distribution,Manitoba,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-109337,2025-02-27,Prairie Wind Farms,Manitoba,API Add-on,Software,9,99.0,891.0,Paid
PB-109338,2025-02-10,Granite Peak Tools,Manitoba,Label Printer,Hardware,5,185.5,927.5,Paid
PB-109339,2025-10-03,Birchwood Interiors,Manitoba,API Add-on,Software,8,99.0,792.0,Paid
PB-109340,2025-09-28,Cedar & Co. Furniture,New York,Label Printer,Hardware,8,185.5,1484.0,Refunded
PB-109341,2025-02-22,Birchwood Interiors,Alberta,Data Migration,Services,5,2400.0,12000.0,Paid
PB-109342,2025-03-10,Harbourfront Textiles,Illinois,Implementation Day,Services,12,1800.0,21600.0,Refunded
PB-109343,2025-11-28,Silverline Freight,Texas,Label Printer,Hardware,11,185.5,2040.5,Pending
PB-109344,2025-04-27,Maple Ridge Distribution,Alberta,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-109345,2025-01-29,Granite Peak Tools,Alberta,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-109346,2025-06-25,Maple Ridge Distribution,Illinois,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-109347,2025-04-23,Prairie Wind Farms,Alberta,Implementation Day,Services,12,1800.0,21600.0,Pending
PB-109348,2025-10-30,Harbourfront Textiles,Texas,Label Printer,Hardware,8,185.5,1484.0,Pending
PB-109349,2025-05-09,Cedar & Co. Furniture,Alberta,Workflow Platform License,Software,12,1200.0,14400.0,Refunded
PB-109350,2025-06-06,Silverline Freight,Texas,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-109351,2025-05-18,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-109352,2025-05-12,Granite Peak Tools,New York,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-109353,2025-06-16,Granite Peak Tools,Texas,Support Plan (Monthly),Services,5,450.0,2250.0,Pending
PB-109354,2025-04-17,Granite Peak Tools,New York,API Add-on,Software,7,99.0,693.0,Paid
PB-109355,2025-06-02,Silverline Freight,British Columbia,Training Seat,Services,10,275.0,2750.0,Refunded
PB-109356,2025-07-19,Harbourfront Textiles,Illinois,Workflow Platform License,Software,4,1200.0,4800.0,Refunded
PB-109357,2025-07-10,Silverline Freight,Manitoba,Label Printer,Hardware,3,185.5,556.5,Paid
PB-109358,2025-06-01,Granite Peak Tools,British Columbia,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-109359,2025-11-12,Birchwood Interiors,Texas,Workflow Platform License,Software,9,1200.0,10800.0,Refunded
