order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-170693,2025-08-14,Kingston Print Works,New York,Training Seat,Services,6,275.0,1650.0,Paid
PB-170694,2025-12-14,Granite Peak Tools,Manitoba,Workflow Platform License,Software,3,1200.0,3600.0,Pending
PB-170695,2025-08-19,Blue Heron Foods,Quebec,Data Migration,Services,1,2400.0,2400.0,Paid
PB-170696,2025-03-02,Maple Ridge Distribution,Illinois,Support Plan (Monthly),Services,12,450.0,5400.0,Refunded
PB-170697,2025-09-17,Blue Heron Foods,British Columbia,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-170698,2025-08-02,Lakeshore Medical Supply,Texas,Workflow Platform License,Software,12,1200.0,14400.0,Pending
PB-170699,2025-05-10,Northwind Logistics,Illinois,Data Migration,Services,10,2400.0,24000.0,Paid
PB-170700,2025-11-18,Cedar & Co. Furniture,Illinois,API Add-on,Software,10,99.0,990.0,Refunded
PB-170701,2025-12-16,Prairie Wind Farms,Illinois,Training Seat,Services,5,275.0,1375.0,Refunded
PB-170702,2025-06-26,Blue Heron Foods,Quebec,Training Seat,Services,6,275.0,1650.0,Paid
PB-170703,2025-07-14,Kingston Print Works,Illinois,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-170704,2025-01-16,Prairie Wind Farms,British Columbia,API Add-on,Software,7,99.0,693.0,Paid
PB-170705,2025-07-17,Northwind Logistics,Texas,Workflow Platform License,Software,8,1200.0,9600.0,Refunded
PB-170706,2025-09-23,Prairie Wind Farms,Ontario,Label Printer,Hardware,5,185.5,927.5,Paid
PB-170707,2025-06-19,Granite Peak Tools,Texas,Training Seat,Services,8,275.0,2200.0,Paid
PB-170708,2025-08-18,Birchwood Interiors,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Pending
PB-170709,2025-04-03,Granite Peak Tools,Quebec,API Add-on,Software,4,99.0,396.0,Pending
PB-170710,2025-06-24,Silverline Freight,Ontario,API Add-on,Software,3,99.0,297.0,Paid
PB-170711,2025-05-18,Birchwood Interiors,Ontario,Training Seat,Services,5,275.0,1375.0,Paid
PB-170712,2025-05-21,Maple Ridge Distribution,Alberta,Data Migration,Services,6,2400.0,14400.0,Paid
PB-170713,2025-07-28,Lakeshore Medical Supply,Quebec,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-170714,2025-09-13,Birchwood Interiors,Alberta,API Add-on,Software,12,99.0,1188.0,Paid
PB-170715,2025-08-22,Summit Auto Parts,Manitoba,Data Migration,Services,5,2400.0,12000.0,Paid
PB-170716,2025-01-28,Cedar & Co. Furniture,New York,Label Printer,Hardware,3,185.5,556.5,Paid
PB-170717,2025-10-29,Northwind Logistics,New York,Training Seat,Services,1,275.0,275.0,Pending
PB-170718,2025-08-05,Granite Peak Tools,Alberta,Data Migration,Services,5,2400.0,12000.0,Paid
PB-170719,2025-10-13,Kingston Print Works,British Columbia,Data Migration,Services,1,2400.0,2400.0,Paid
PB-170720,2025-09-28,Silverline Freight,Manitoba,API Add-on,Software,11,99.0,1089.0,Paid
PB-170721,2025-05-28,Kingston Print Works,Alberta,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-170722,2025-04-05,Blue Heron Foods,New York,Workflow Platform License,Software,12,1200.0,14400.0,Refunded
PB-170723,2025-02-22,Northwind Logistics,Alberta,Workflow Platform License,Software,9,1200.0,10800.0,Refunded
PB-170724,2025-08-07,Blue Heron Foods,Alberta,Data Migration,Services,2,2400.0,4800.0,Paid
PB-170725,2025-03-07,Summit Auto Parts,Manitoba,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-170726,2025-05-29,Prairie Wind Farms,Illinois,API Add-on,Software,8,99.0,792.0,Pending
PB-170727,2025-05-18,Prairie Wind Farms,Manitoba,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-170728,2025-11-29,Prairie Wind Farms,Quebec,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-170729,2025-01-28,Silverline Freight,British Columbia,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-170730,2025-05-29,Maple Ridge Distribution,New York,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-170731,2025-01-14,Harbourfront Textiles,Texas,Workflow Platform License,Software,6,1200.0,7200.0,Refunded
PB-170732,2025-12-10,Summit Auto Parts,Ontario,Warehouse Scanner,Hardware,1,320.0,320.0,Pending
PB-170733,2025-04-18,Cedar & Co. Furniture,Ontario,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-170734,2025-04-01,Granite Peak Tools,Alberta,Support Plan (Monthly),Services,2,450.0,900.0,Refunded
PB-170735,2025-10-24,Kingston Print Works,Ontario,Data Migration,Services,7,2400.0,16800.0,Paid
PB-170736,2025-08-11,Kingston Print Works,Illinois,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-170737,2025-02-12,Silverline Freight,British Columbia,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-170738,2025-02-02,Lakeshore Medical Supply,New York,Workflow Platform License,Software,8,1200.0,9600.0,Refunded
PB-170739,2025-05-03,Cedar & Co. Furniture,Quebec,API Add-on,Software,8,99.0,792.0,Refunded
PB-170740,2025-07-14,Lakeshore Medical Supply,Alberta,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-170741,2025-02-24,Lakeshore Medical Supply,Texas,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-170742,2025-07-27,Silverline Freight,Ontario,Training Seat,Services,9,275.0,2475.0,Pending
PB-170743,2025-05-01,Silverline Freight,Alberta,Support Plan (Monthly),Services,11,450.0,4950.0,Refunded
PB-170744,2025-03-31,Birchwood Interiors,Texas,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-170745,2025-05-19,Lakeshore Medical Supply,Manitoba,API Add-on,Software,12,99.0,1188.0,Paid
PB-170746,2025-08-01,Northwind Logistics,Ontario,Warehouse Scanner,Hardware,4,320.0,1280.0,Refunded
PB-170747,2025-07-23,Northwind Logistics,Ontario,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-170748,2025-10-01,Summit Auto Parts,British Columbia,Training Seat,Services,5,275.0,1375.0,Paid
PB-170749,2025-09-23,Birchwood Interiors,New York,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-170750,2025-05-04,Blue Heron Foods,Texas,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-170751,2025-12-05,Lakeshore Medical Supply,Quebec,Label Printer,Hardware,5,185.5,927.5,Paid
PB-170752,2025-05-01,Silverline Freight,Illinois,Training Seat,Services,6,275.0,1650.0,Refunded
PB-170753,2025-03-22,Birchwood Interiors,Texas,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-170754,2025-12-17,Maple Ridge Distribution,New York,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-170755,2025-03-15,Kingston Print Works,New York,Training Seat,Services,6,275.0,1650.0,Paid
PB-170756,2025-06-03,Cedar & Co. Furniture,Manitoba,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-170757,2025-08-05,Kingston Print Works,Manitoba,Implementation Day,Services,1,1800.0,1800.0,Pending
PB-170758,2025-06-01,Summit Auto Parts,Quebec,API Add-on,Software,4,99.0,396.0,Paid
PB-170759,2025-10-29,Maple Ridge Distribution,Ontario,Label Printer,Hardware,3,185.5,556.5,Pending
PB-170760,2025-11-12,Maple Ridge Distribution,Texas,Workflow Platform License,Software,11,1200.0,13200.0,Pending
PB-170761,2025-05-09,Blue Heron Foods,Alberta,Support Plan (Monthly),Services,12,450.0,5400.0,Refunded
PB-170762,2025-01-17,Birchwood Interiors,Ontario,Label Printer,Hardware,9,185.5,1669.5,Refunded
PB-170763,2025-04-04,Granite Peak Tools,Texas,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-170764,2025-12-07,Lakeshore Medical Supply,New York,Warehouse Scanner,Hardware,3,320.0,960.0,Refunded
PB-170765,2025-07-19,Northwind Logistics,Alberta,Training Seat,Services,11,275.0,3025.0,Paid
PB-170766,2025-09-15,Silverline Freight,Texas,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-170767,2025-12-18,Prairie Wind Farms,Quebec,Training Seat,Services,12,275.0,3300.0,Paid
PB-170768,2025-10-11,Cedar & Co. Furniture,Alberta,Workflow Platform License,Software,11,1200.0,13200.0,Refunded
PB-170769,2025-01-22,Harbourfront Textiles,Alberta,Label Printer,Hardware,11,185.5,2040.5,Refunded
PB-170770,2025-07-03,Northwind Logistics,Ontario,Training Seat,Services,11,275.0,3025.0,Paid
PB-170771,2025-11-30,Kingston Print Works,Illinois,Support Plan (Monthly),Services,5,450.0,2250.0,Refunded
PB-170772,2025-07-21,Prairie Wind Farms,Manitoba,Data Migration,Services,6,2400.0,14400.0,Refunded
PB-170773,2025-02-08,Blue Heron Foods,Manitoba,Warehouse Scanner,Hardware,4,320.0,1280.0,Pending
PB-170774,2025-10-08,Kingston Print Works,Ontario,Training Seat,Services,6,275.0,1650.0,Paid
PB-170775,2025-11-28,Birchwood Interiors,New York,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-170776,2025-12-18,Maple Ridge Distribution,Manitoba,Training Seat,Services,12,275.0,3300.0,Pending
PB-170777,2025-01-03,Blue Heron Foods,British Columbia,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-170778,2025-12-18,Kingston Print Works,Texas,Label Printer,Hardware,8,185.5,1484.0,Pending
PB-170779,2025-09-02,Blue Heron Foods,Illinois,Data Migration,Services,4,2400.0,9600.0,Paid
PB-170780,2025-11-19,Cedar & Co. Furniture,Alberta,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-170781,2025-04-21,Maple Ridge Distribution,Alberta,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-170782,2025-03-19,Harbourfront Textiles,Illinois,API Add-on,Software,9,99.0,891.0,Paid
PB-170783,2025-02-11,Silverline Freight,Manitoba,API Add-on,Software,12,99.0,1188.0,Paid
PB-170784,2025-08-08,Lakeshore Medical Supply,Ontario,Data Migration,Services,4,2400.0,9600.0,Paid
PB-170785,2025-11-07,Cedar & Co. Furniture,Texas,Label Printer,Hardware,11,185.5,2040.5,Pending
PB-170786,2025-03-30,Lakeshore Medical Supply,New York,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-170787,2025-04-14,Cedar & Co. Furniture,Texas,Support Plan (Monthly),Services,2,450.0,900.0,Pending
PB-170788,2025-09-19,Maple Ridge Distribution,Alberta,Training Seat,Services,11,275.0,3025.0,Paid
PB-170789,2025-01-29,Kingston Print Works,Illinois,Warehouse Scanner,Hardware,2,320.0,640.0,Pending
PB-170790,2025-02-04,Maple Ridge Distribution,New York,Training Seat,Services,5,275.0,1375.0,Refunded
PB-170791,2025-05-06,Granite Peak Tools,New York,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-170792,2025-08-10,Cedar & Co. Furniture,British Columbia,API Add-on,Software,1,99.0,99.0,Pending
PB-170793,2025-07-26,Prairie Wind Farms,Illinois,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-170794,2025-12-30,Summit Auto Parts,Quebec,Data Migration,Services,6,2400.0,14400.0,Pending
PB-170795,2025-02-15,Granite Peak Tools,Quebec,Label Printer,Hardware,11,185.5,2040.5,Refunded
PB-170796,2025-10-02,Granite Peak Tools,Ontario,Data Migration,Services,9,2400.0,21600.0,Refunded
PB-170797,2025-06-22,Silverline Freight,Manitoba,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-170798,2025-02-25,Summit Auto Parts,Quebec,Label Printer,Hardware,7,185.5,1298.5,Refunded
PB-170799,2025-06-27,Kingston Print Works,Manitoba,Data Migration,Services,10,2400.0,24000.0,Refunded
PB-170800,2025-10-30,Cedar & Co. Furniture,Alberta,API Add-on,Software,9,99.0,891.0,Paid
PB-170801,2025-10-04,Prairie Wind Farms,Manitoba,Workflow Platform License,Software,5,1200.0,6000.0,Refunded
PB-170802,2025-07-26,Kingston Print Works,Quebec,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-170803,2025-02-12,Maple Ridge Distribution,New York,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-170804,2025-12-12,Silverline Freight,Manitoba,Training Seat,Services,1,275.0,275.0,Pending
PB-170805,2025-02-27,Summit Auto Parts,Alberta,Training Seat,Services,3,275.0,825.0,Pending
PB-170806,2025-11-28,Harbourfront Textiles,Texas,Warehouse Scanner,Hardware,11,320.0,3520.0,Pending
PB-170807,2025-01-01,Northwind Logistics,Illinois,Training Seat,Services,6,275.0,1650.0,Pending
PB-170808,2025-01-11,Lakeshore Medical Supply,British Columbia,API Add-on,Software,6,99.0,594.0,Paid
PB-170809,2025-11-17,Kingston Print Works,Illinois,Training Seat,Services,6,275.0,1650.0,Paid
PB-170810,2025-04-03,Northwind Logistics,Ontario,Implementation Day,Services,2,1800.0,3600.0,Refunded
PB-170811,2025-04-04,Birchwood Interiors,Illinois,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-170812,2025-03-13,Kingston Print Works,Quebec,API Add-on,Software,12,99.0,1188.0,Refunded
PB-170813,2025-03-08,Birchwood Interiors,Texas,Data Migration,Services,8,2400.0,19200.0,Paid
PB-170814,2025-04-06,Silverline Freight,Manitoba,Data Migration,Services,11,2400.0,26400.0,Paid
PB-170815,2025-05-23,Summit Auto Parts,Alberta,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-170816,2025-06-19,Lakeshore Medical Supply,British Columbia,Training Seat,Services,1,275.0,275.0,Refunded
PB-170817,2025-03-01,Cedar & Co. Furniture,British Columbia,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-170818,2025-11-25,Summit Auto Parts,New York,Workflow Platform License,Software,4,1200.0,4800.0,Refunded
PB-170819,2025-04-05,Lakeshore Medical Supply,Ontario,Label Printer,Hardware,1,185.5,185.5,Paid
PB-170820,2025-06-02,Cedar & Co. Furniture,Illinois,Label Printer,Hardware,5,185.5,927.5,Refunded
PB-170821,2025-04-07,Harbourfront Textiles,Quebec,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-170822,2025-11-04,Maple Ridge Distribution,Manitoba,Support Plan (Monthly),Services,8,450.0,3600.0,Refunded
PB-170823,2025-12-07,Lakeshore Medical Supply,British Columbia,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-170824,2025-07-02,Summit Auto Parts,Quebec,Workflow Platform License,Software,10,1200.0,12000.0,Paid
PB-170825,2025-01-14,Birchwood Interiors,Alberta,Training Seat,Services,6,275.0,1650.0,Paid
PB-170826,2025-05-08,Granite Peak Tools,New York,Data Migration,Services,3,2400.0,7200.0,Pending
PB-170827,2025-04-18,Cedar & Co. Furniture,Alberta,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-170828,2025-05-11,Blue Heron Foods,Ontario,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-170829,2025-01-18,Granite Peak Tools,Illinois,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-170830,2025-03-18,Kingston Print Works,New York,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-170831,2025-06-01,Blue Heron Foods,Manitoba,Workflow Platform License,Software,1,1200.0,1200.0,Refunded
PB-170832,2025-11-04,Harbourfront Textiles,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-170833,2025-02-22,Harbourfront Textiles,Ontario,Label Printer,Hardware,4,185.5,742.0,Paid
PB-170834,2025-03-10,Lakeshore Medical Supply,Texas,API Add-on,Software,4,99.0,396.0,Paid
PB-170835,2025-01-06,Blue Heron Foods,Illinois,Training Seat,Services,3,275.0,825.0,Pending
PB-170836,2025-03-07,Kingston Print Works,Alberta,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-170837,2025-05-28,Prairie Wind Farms,Texas,Workflow Platform License,Software,7,1200.0,8400.0,Refunded
PB-170838,2025-08-08,Summit Auto Parts,Manitoba,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-170839,2025-03-20,Prairie Wind Farms,Quebec,Label Printer,Hardware,5,185.5,927.5,Paid
PB-170840,2025-04-22,Birchwood Interiors,Ontario,Data Migration,Services,6,2400.0,14400.0,Paid
PB-170841,2025-03-29,Summit Auto Parts,New York,Data Migration,Services,7,2400.0,16800.0,Paid
PB-170842,2025-05-04,Kingston Print Works,British Columbia,Support Plan (Monthly),Services,11,450.0,4950.0,Refunded
PB-170843,2025-11-17,Lakeshore Medical Supply,New York,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-170844,2025-07-12,Cedar & Co. Furniture,Illinois,API Add-on,Software,2,99.0,198.0,Paid
PB-170845,2025-05-01,Kingston Print Works,Manitoba,API Add-on,Software,3,99.0,297.0,Refunded
PB-170846,2025-08-26,Harbourfront Textiles,Texas,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-170847,2025-04-05,Cedar & Co. Furniture,Manitoba,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-170848,2025-03-05,Granite Peak Tools,Quebec,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-170849,2025-04-26,Northwind Logistics,New York,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-170850,2025-06-06,Maple Ridge Distribution,New York,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-170851,2025-04-22,Kingston Print Works,Ontario,Workflow Platform License,Software,10,1200.0,12000.0,Paid
PB-170852,2025-04-03,Blue Heron Foods,Ontario,API Add-on,Software,5,99.0,495.0,Paid
PB-170853,2025-02-20,Northwind Logistics,Alberta,API Add-on,Software,3,99.0,297.0,Paid
PB-170854,2025-03-08,Prairie Wind Farms,Ontario,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-170855,2025-02-23,Prairie Wind Farms,New York,Implementation Day,Services,6,1800.0,10800.0,Pending
PB-170856,2025-07-27,Lakeshore Medical Supply,Ontario,API Add-on,Software,10,99.0,990.0,Paid
PB-170857,2025-11-23,Blue Heron Foods,British Columbia,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-170858,2025-09-15,Maple Ridge Distribution,Manitoba,Data Migration,Services,8,2400.0,19200.0,Paid
PB-170859,2025-01-06,Northwind Logistics,Texas,Data Migration,Services,9,2400.0,21600.0,Paid
PB-170860,2025-02-14,Maple Ridge Distribution,Texas,Data Migration,Services,4,2400.0,9600.0,Paid
PB-170861,2025-05-01,Northwind Logistics,Ontario,Training Seat,Services,10,275.0,2750.0,Paid
PB-170862,2025-03-20,Kingston Print Works,Alberta,Training Seat,Services,9,275.0,2475.0,Paid
PB-170863,2025-08-30,Birchwood Interiors,Alberta,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-170864,2025-07-01,Prairie Wind Farms,Alberta,Data Migration,Services,2,2400.0,4800.0,Paid
PB-170865,2025-09-23,Lakeshore Medical Supply,Manitoba,Label Printer,Hardware,2,185.5,371.0,Paid
PB-170866,2025-05-27,Birchwood Interiors,Illinois,Training Seat,Services,10,275.0,2750.0,Paid
PB-170867,2025-04-19,Silverline Freight,Alberta,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-170868,2025-04-28,Silverline Freight,Quebec,Training Seat,Services,8,275.0,2200.0,Paid
PB-170869,2025-04-16,Harbourfront Textiles,Manitoba,Data Migration,Services,9,2400.0,21600.0,Paid
PB-170870,2025-12-21,Prairie Wind Farms,New York,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-170871,2025-06-28,Northwind Logistics,Manitoba,Label Printer,Hardware,9,185.5,1669.5,Refunded
PB-170872,2025-12-28,Silverline Freight,Manitoba,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-170873,2025-12-03,Maple Ridge Distribution,Quebec,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-170874,2025-06-25,Silverline Freight,New York,Implementation Day,Services,3,1800.0,5400.0,Pending
PB-170875,2025-09-06,Harbourfront Textiles,Ontario,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-170876,2025-04-20,Prairie Wind Farms,Illinois,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-170877,2025-12-02,Cedar & Co. Furniture,New York,Support Plan (Monthly),Services,4,450.0,1800.0,Refunded
PB-170878,2025-04-21,Birchwood Interiors,Quebec,API Add-on,Software,12,99.0,1188.0,Paid
PB-170879,2025-04-02,Northwind Logistics,Ontario,Training Seat,Services,5,275.0,1375.0,Pending
PB-170880,2025-07-22,Maple Ridge Distribution,Texas,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-170881,2025-11-25,Harbourfront Textiles,Texas,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-170882,2025-09-02,Silverline Freight,Illinois,API Add-on,Software,11,99.0,1089.0,Refunded
PB-170883,2025-09-05,Summit Auto Parts,New York,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-170884,2025-05-25,Prairie Wind Farms,Illinois,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-170885,2025-03-09,Lakeshore Medical Supply,Texas,Implementation Day,Services,11,1800.0,19800.0,Pending
PB-170886,2025-07-22,Maple Ridge Distribution,British Columbia,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-170887,2025-12-01,Northwind Logistics,Ontario,Training Seat,Services,11,275.0,3025.0,Paid
PB-170888,2025-08-21,Silverline Freight,New York,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-170889,2025-06-08,Cedar & Co. Furniture,Texas,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-170890,2025-04-16,Birchwood Interiors,Alberta,Data Migration,Services,8,2400.0,19200.0,Paid
PB-170891,2025-11-06,Maple Ridge Distribution,Illinois,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-170892,2025-03-29,Silverline Freight,British Columbia,Label Printer,Hardware,11,185.5,2040.5,Refunded
PB-170893,2025-03-15,Kingston Print Works,Illinois,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-170894,2025-11-15,Kingston Print Works,Quebec,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-170895,2025-03-18,Blue Heron Foods,Alberta,Implementation Day,Services,12,1800.0,21600.0,Pending
PB-170896,2025-09-26,Birchwood Interiors,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-170897,2025-01-17,Maple Ridge Distribution,Quebec,Data Migration,Services,4,2400.0,9600.0,Refunded
PB-170898,2025-05-27,Prairie Wind Farms,Quebec,Data Migration,Services,2,2400.0,4800.0,Refunded
PB-170899,2025-06-25,Birchwood Interiors,Ontario,API Add-on,Software,6,99.0,594.0,Refunded
PB-170900,2025-09-01,Northwind Logistics,Quebec,Training Seat,Services,7,275.0,1925.0,Paid
PB-170901,2025-09-09,Maple Ridge Distribution,Ontario,Label Printer,Hardware,4,185.5,742.0,Refunded
PB-170902,2025-02-02,Silverline Freight,Ontario,Data Migration,Services,7,2400.0,16800.0,Pending
PB-170903,2025-09-06,Cedar & Co. Furniture,Illinois,Data Migration,Services,4,2400.0,9600.0,Paid
PB-170904,2025-11-18,Birchwood Interiors,Alberta,Training Seat,Services,11,275.0,3025.0,Pending
PB-170905,2025-01-12,Maple Ridge Distribution,Manitoba,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-170906,2025-04-12,Summit Auto Parts,Manitoba,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-170907,2025-01-06,Harbourfront Textiles,Alberta,API Add-on,Software,3,99.0,297.0,Paid
PB-170908,2025-12-09,Summit Auto Parts,Texas,Data Migration,Services,12,2400.0,28800.0,Pending
PB-170909,2025-07-03,Summit Auto Parts,Illinois,Label Printer,Hardware,5,185.5,927.5,Paid
PB-170910,2025-02-01,Cedar & Co. Furniture,Alberta,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-170911,2025-04-11,Cedar & Co. Furniture,Alberta,Support Plan (Monthly),Services,2,450.0,900.0,Pending
PB-170912,2025-10-16,Prairie Wind Farms,Texas,Training Seat,Services,5,275.0,1375.0,Paid
PB-170913,2025-01-10,Summit Auto Parts,Manitoba,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-170914,2025-12-26,Blue Heron Foods,Manitoba,Training Seat,Services,6,275.0,1650.0,Paid
PB-170915,2025-11-29,Prairie Wind Farms,Quebec,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-170916,2025-04-08,Summit Auto Parts,Ontario,Data Migration,Services,9,2400.0,21600.0,Refunded
PB-170917,2025-10-08,Kingston Print Works,British Columbia,Training Seat,Services,11,275.0,3025.0,Paid
PB-170918,2025-09-25,Birchwood Interiors,Illinois,Data Migration,Services,2,2400.0,4800.0,Refunded
PB-170919,2025-04-11,Cedar & Co. Furniture,British Columbia,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-170920,2025-11-09,Prairie Wind Farms,Ontario,API Add-on,Software,10,99.0,990.0,Paid
PB-170921,2025-01-05,Birchwood Interiors,Texas,API Add-on,Software,2,99.0,198.0,Paid
PB-170922,2025-08-24,Silverline Freight,Ontario,Support Plan (Monthly),Services,3,450.0,1350.0,Refunded
PB-170923,2025-03-06,Cedar & Co. Furniture,New York,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-170924,2025-09-25,Blue Heron Foods,Ontario,Training Seat,Services,7,275.0,1925.0,Pending
PB-170925,2025-11-27,Northwind Logistics,New York,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-170926,2025-11-04,Harbourfront Textiles,Manitoba,API Add-on,Software,4,99.0,396.0,Paid
PB-170927,2025-01-29,Silverline Freight,Texas,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-170928,2025-08-14,Maple Ridge Distribution,Quebec,Training Seat,Services,3,275.0,825.0,Pending
PB-170929,2025-04-04,Kingston Print Works,Ontario,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-170930,2025-09-21,Summit Auto Parts,Manitoba,API Add-on,Software,7,99.0,693.0,Pending
PB-170931,2025-12-08,Prairie Wind Farms,Texas,Data Migration,Services,2,2400.0,4800.0,Paid
PB-170932,2025-03-14,Harbourfront Textiles,British Columbia,Warehouse Scanner,Hardware,4,320.0,1280.0,Pending
PB-170933,2025-08-07,Prairie Wind Farms,British Columbia,Training Seat,Services,5,275.0,1375.0,Paid
PB-170934,2025-09-26,Summit Auto Parts,Quebec,Training Seat,Services,9,275.0,2475.0,Refunded
PB-170935,2025-02-24,Kingston Print Works,Quebec,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-170936,2025-10-27,Northwind Logistics,Quebec,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-170937,2025-12-17,Silverline Freight,Manitoba,Training Seat,Services,3,275.0,825.0,Paid
PB-170938,2025-03-17,Northwind Logistics,Ontario,Data Migration,Services,10,2400.0,24000.0,Paid
PB-170939,2025-10-10,Kingston Print Works,British Columbia,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-170940,2025-04-27,Blue Heron Foods,New York,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-170941,2025-03-01,Granite Peak Tools,Texas,Training Seat,Services,11,275.0,3025.0,Paid
PB-170942,2025-01-03,Harbourfront Textiles,New York,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-170943,2025-03-03,Prairie Wind Farms,Alberta,Label Printer,Hardware,5,185.5,927.5,Pending
PB-170944,2025-04-05,Harbourfront Textiles,Manitoba,Workflow Platform License,Software,1,1200.0,1200.0,Pending
PB-170945,2025-01-24,Lakeshore Medical Supply,British Columbia,API Add-on,Software,6,99.0,594.0,Refunded
PB-170946,2025-06-17,Summit Auto Parts,Ontario,Data Migration,Services,4,2400.0,9600.0,Paid
PB-170947,2025-05-26,Prairie Wind Farms,Alberta,Label Printer,Hardware,10,185.5,1855.0,Pending
